86.00,20,30,40,50,50 
89.00,20,30,40,50,50 
92.00,20,30,40,50,50 
95.00,20,30,40,50,50 
98.00,20,30,40,50,50 
101.00,20,30,40,50,50 
104.00,20,30,40,50,50 
107.00,20,30,40,50,50 
110.00,20,30,40,50,50 
113.00,20,30,40,50,50 
116.00,20,30,40,50,50 
119.00,20,30,40,50,50 
122.00,20,30,40,50,50 
125.00,20,30,40,50,50 
128.00,20,30,40,50,50 
131.00,20,30,40,50,50 
134.00,20,30,40,50,50 
137.00,20,30,40,50,50 
140.00,20,30,40,50,50 
143.00,20,30,40,50,50 
146.00,20,30,40,50,50 
149.00,20,30,40,50,50 
152.00,20,30,40,50,50 
155.00,20,30,40,50,50 
158.00,20,30,40,50,50 
161.00,20,30,40,50,50 
164.00,20,30,40,50,50 
167.00,20,30,40,50,50 
170.00,20,30,40,50,50 
173.00,20,30,40,50,50 
176.00,20,30,40,50,50 
179.00,20,30,40,50,50 
182.00,20,30,40,50,50 
185.00,20,30,40,50,50 
188.00,20,30,40,50,50 
191.00,20,30,40,50,50 
194.00,20,30,40,50,50 
197.00,20,30,40,50,50 
200.00,20,30,40,50,50 
203.00,20,30,40,50,50 
206.00,20,30,40,50,50 
209.00,20,30,40,50,50 
212.00,20,30,40,50,50 
215.00,20,30,40,50,50 
218.00,20,30,40,50,50 
221.00,20,30,40,50,50 
37.00,20,30,40,50,50 
40.00,20,30,40,50,50 
43.00,20,30,40,50,50 
46.00,20,30,40,50,50 
49.00,20,30,40,50,50 
52.00,20,30,40,50,50 
55.00,20,30,40,50,50 
37.00,20,30,40,50,50 
40.00,20,30,40,50,50 
43.00,20,30,40,50,50 
37.00,1.00,1.00,1.00,51,71 
40.00,4.00,4.00,4.00,54,74 
37.00,21.00,31.00,41.00,51,71 
40.00,24.00,34.00,44.00,54,74 
43.00,27.00,37.00,47.00,57,77 
46.00,30.00,40.00,50.00,60,80 
38.00,22.00,32.00,42.00,52,72 
2012-12-07, 14:44:56, 1354909496.0, 81.25,75.76,75.87,75.87,50,0 
2012-12-07, 14:45:10, 1354909510.0, 81.25,75.76,75.87,75.99,50,0 
2012-12-07, 14:45:13, 1354909513.0, 81.25,75.87,75.99,75.99,50,0 
2012-12-07, 14:45:17, 1354909517.0, 36.00,75.76,75.99,75.99,50,0 
2012-12-07, 14:45:21, 1354909521.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:45:26, 1354909526.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:45:32, 1354909532.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:45:36, 1354909536.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:45:40, 1354909540.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:45:43, 1354909543.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:45:47, 1354909547.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:45:51, 1354909551.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:45:56, 1354909556.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:46:02, 1354909562.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:46:07, 1354909567.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:46:12, 1354909572.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:46:17, 1354909577.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:46:22, 1354909582.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:46:27, 1354909587.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:46:32, 1354909592.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:46:37, 1354909597.0, 36.00,75.99,75.99,76.10,0,50 
2012-12-07, 14:46:42, 1354909602.0, 36.00,75.99,75.99,76.10,0,50 
2012-12-07, 14:46:46, 1354909606.0, 36.00,75.99,75.99,76.10,0,50 
2012-12-07, 14:46:51, 1354909611.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:46:56, 1354909616.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:01, 1354909621.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:06, 1354909626.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:11, 1354909631.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:16, 1354909636.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:21, 1354909641.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:47:26, 1354909646.0, 36.00,76.10,76.10,76.10,0,50 
2012-12-07, 14:47:31, 1354909651.0, 36.00,76.10,76.21,76.21,0,50 
2012-12-07, 14:47:36, 1354909656.0, 36.00,76.10,76.10,76.21,0,50 
2012-12-07, 14:47:41, 1354909661.0, 36.00,75.99,76.10,76.21,0,50 
2012-12-07, 14:47:46, 1354909666.0, 36.00,76.10,76.10,76.21,0,50 
2012-12-07, 14:47:51, 1354909671.0, 36.00,76.10,76.10,76.21,0,50 
2012-12-07, 14:47:56, 1354909676.0, 36.00,76.10,76.10,76.10,0,50 
2012-12-07, 14:48:01, 1354909681.0, 36.00,75.99,76.10,76.21,0,50 
2012-12-07, 14:48:06, 1354909686.0, 36.00,75.99,76.10,76.21,0,50 
2012-12-07, 14:48:12, 1354909692.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:48:17, 1354909697.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:48:22, 1354909702.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:48:27, 1354909707.0, 36.00,75.99,75.99,76.21,0,50 
2012-12-07, 14:48:32, 1354909712.0, 36.00,75.99,76.10,76.10,0,50 
2012-12-07, 14:48:37, 1354909717.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:48:41, 1354909721.0, 36.00,75.87,76.10,76.10,0,50 
2012-12-07, 14:48:46, 1354909726.0, 36.00,75.99,75.99,76.10,0,50 
2012-12-07, 14:48:51, 1354909731.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:48:56, 1354909736.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:49:01, 1354909741.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:06, 1354909746.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:49:11, 1354909751.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:49:16, 1354909756.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:21, 1354909761.0, 36.00,75.87,75.99,76.10,0,50 
2012-12-07, 14:49:26, 1354909766.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:32, 1354909772.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:49:36, 1354909776.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:41, 1354909781.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:47, 1354909787.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:49:52, 1354909792.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:49:57, 1354909797.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:02, 1354909802.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:06, 1354909806.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:11, 1354909811.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:16, 1354909816.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:50:21, 1354909821.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:26, 1354909826.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:50:31, 1354909831.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:36, 1354909836.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:50:41, 1354909841.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:50:46, 1354909846.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:50:51, 1354909851.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:50:56, 1354909856.0, 36.00,75.87,75.87,75.87,0,50 
2012-12-07, 14:51:01, 1354909861.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:06, 1354909866.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:51:11, 1354909871.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:16, 1354909876.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:21, 1354909881.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:51:26, 1354909886.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:51:31, 1354909891.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:37, 1354909897.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:41, 1354909901.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:46, 1354909906.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:51, 1354909911.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:51:56, 1354909916.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:52:01, 1354909921.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:06, 1354909926.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:52:11, 1354909931.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:16, 1354909936.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:21, 1354909941.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:28, 1354909948.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:32, 1354909952.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:52:36, 1354909956.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:40, 1354909960.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:45, 1354909965.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:51, 1354909971.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:52:56, 1354909976.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:53:00, 1354909980.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:07, 1354909987.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:12, 1354909992.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:15, 1354909995.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:20, 1354910000.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:26, 1354910006.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:53:31, 1354910011.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:53:36, 1354910016.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:53:41, 1354910021.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:53:46, 1354910026.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:53:51, 1354910031.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:53:56, 1354910036.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:54:01, 1354910041.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:06, 1354910046.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:10, 1354910050.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:15, 1354910055.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:20, 1354910060.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:25, 1354910065.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:30, 1354910070.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:54:35, 1354910075.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:54:40, 1354910080.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:54:45, 1354910085.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:54:50, 1354910090.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:54:55, 1354910095.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:55:00, 1354910100.0, 36.00,75.87,75.99,75.87,0,50 
2012-12-07, 14:55:06, 1354910106.0, 36.00,75.87,75.87,75.87,0,50 
2012-12-07, 14:55:10, 1354910110.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:55:15, 1354910115.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:55:21, 1354910121.0, 36.00,75.76,75.99,75.99,0,50 
2012-12-07, 14:55:26, 1354910126.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:55:34, 1354910134.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:55:39, 1354910139.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:55:43, 1354910143.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 14:55:46, 1354910146.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:55:50, 1354910150.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:55:55, 1354910155.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:01, 1354910161.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:06, 1354910166.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:12, 1354910172.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:56:18, 1354910178.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:21, 1354910181.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:56:26, 1354910186.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:56:33, 1354910193.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:36, 1354910196.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:40, 1354910200.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:46, 1354910206.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:50, 1354910210.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:56:55, 1354910215.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:57:00, 1354910220.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:05, 1354910225.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:57:10, 1354910230.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:16, 1354910236.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:21, 1354910241.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:26, 1354910246.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:57:31, 1354910251.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:37, 1354910257.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:41, 1354910261.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:46, 1354910266.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:57:53, 1354910273.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 14:57:57, 1354910277.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:01, 1354910281.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:06, 1354910286.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:11, 1354910291.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:16, 1354910296.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:21, 1354910301.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:26, 1354910306.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:31, 1354910311.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:58:36, 1354910316.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:41, 1354910321.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:46, 1354910326.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:51, 1354910331.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:58:56, 1354910336.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:01, 1354910341.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:05, 1354910345.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:10, 1354910350.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:59:16, 1354910356.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:21, 1354910361.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:26, 1354910366.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:59:31, 1354910371.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:36, 1354910376.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:59:40, 1354910380.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:45, 1354910385.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 14:59:50, 1354910390.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 14:59:55, 1354910395.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:03, 1354910403.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:00:10, 1354910410.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:00:14, 1354910414.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:18, 1354910418.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:23, 1354910423.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:26, 1354910426.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:00:32, 1354910432.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:00:35, 1354910435.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:00:41, 1354910441.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:45, 1354910445.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:51, 1354910451.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:00:56, 1354910456.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:00, 1354910460.0, 36.00,75.87,75.87,75.87,0,50 
2012-12-07, 15:01:06, 1354910466.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:11, 1354910471.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:18, 1354910478.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:22, 1354910482.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:01:26, 1354910486.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:01:32, 1354910492.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:01:36, 1354910496.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:41, 1354910501.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:01:48, 1354910508.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 15:01:53, 1354910513.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:01:57, 1354910517.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:02:01, 1354910521.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:02:14, 1354910534.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:02:19, 1354910539.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:02:23, 1354910543.0, 36.00,75.87,75.87,75.99,0,50 
2012-12-07, 15:02:27, 1354910547.0, 36.00,75.87,75.99,75.99,0,50 
2012-12-07, 15:02:31, 1354910551.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:02:35, 1354910555.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:02:39, 1354910559.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:02:43, 1354910563.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:02:47, 1354910567.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:02:51, 1354910571.0, 36.00,75.65,75.87,75.87,0,50 
2012-12-07, 15:02:56, 1354910576.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:01, 1354910581.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:06, 1354910586.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:10, 1354910590.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:16, 1354910596.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:20, 1354910600.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:26, 1354910606.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:30, 1354910610.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:03:36, 1354910616.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:41, 1354910621.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:48, 1354910628.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:52, 1354910632.0, 36.00,75.76,75.87,75.99,0,50 
2012-12-07, 15:03:56, 1354910636.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:04:01, 1354910641.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:04:08, 1354910648.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:04:12, 1354910652.0, 36.00,75.76,75.87,75.87,0,50 
2012-12-07, 15:04:16, 1354910656.0, 36.00,75.76,75.87,75.87,0,50 
